x,y,z,roll,pitch,yaw,CMD,CMD2
-1.90678629737092e-05,6.0850357578227944e-06,-0.0010013928730368965,-0.0008090061019174755,0.44153404235839844,0.004973577335476875,0.0,0.0
-1.90678629737092e-05,6.0850357578227944e-06,-0.0010013928730368965,-0.0008090061019174755,0.44153404235839844,0.004973577335476875,0.0,0.0
-1.90678629737092e-05,6.0850357578227944e-06,-0.0010013928730368965,-0.0008090061019174755,0.44153404235839844,0.005008440464735031,0.0,0.0
-1.90678629737092e-05,6.0850357578227944e-06,-0.0010013928730368965,-0.0008090061019174755,0.44153404235839844,0.005008440464735031,0.0,0.0
-1.90678629737092e-05,6.0850357578227944e-06,-0.0010013928730368965,-0.0008090061019174755,0.44153404235839844,0.005008440464735031,0.0,0.0
-1.907109058504452e-05,6.104041525206592e-06,-0.0010013928730363691,-0.0008090061019174755,0.44153404235839844,0.005008440464735031,0.0,0.0
-1.907109058504452e-05,6.104041525206592e-06,-0.0010013928730363691,-0.0008090061019174755,0.44153404235839844,0.005008440464735031,0.0,0.0
-1.907109058504452e-05,6.104041525206592e-06,-0.0010013928730363691,-0.0008090061019174755,0.44153404235839844,0.005025611724704504,0.0,0.0
-1.90744160092661e-05,6.1236232233620754e-06,-0.0010013928730358314,-0.0008090061019174755,0.44153404235839844,0.005043303593993187,0.0,0.0
-1.90744160092661e-05,6.1236232233620754e-06,-0.0010013928730358314,-0.0008090061019174755,0.44153404235839844,0.005043303593993187,0.0,0.0
-1.90744160092661e-05,6.1236232233620754e-06,-0.0010013928730358314,-0.0008090061019174755,0.44153404235839844,0.005043303593993187,0.0,0.0
-1.9077643633186835e-05,6.142628987680566e-06,-0.0010013928730353075,-0.0008090061019174755,0.44153404235839844,0.005043303593993187,0.0,0.0
-1.9077643633186835e-05,6.142628987680566e-06,-0.0010013928730353075,-0.0008090061019174755,0.44153404235839844,0.00506047485396266,0.0,0.0
-1.9077643633186835e-05,6.142628987680566e-06,-0.0010013928730353075,-0.0008090061019174755,0.44153404235839844,0.00506047485396266,0.0,0.0
-1.9077643633186835e-05,6.142628987680566e-06,-0.0010013928730353075,-0.0008090061019174755,0.44153404235839844,0.00506047485396266,0.0,0.0
-1.908087126330487e-05,6.161634750463262e-06,-0.0010013928730347905,-0.0008090061019174755,0.44153404235839844,0.00506047485396266,0.0,0.0
-1.908087126330487e-05,6.161634750463262e-06,-0.0010013928730347905,-0.0008090061019174755,0.44153404235839844,0.00506047485396266,0.0,0.0
-1.908087126330487e-05,6.161634750463262e-06,-0.0010013928730347905,-0.0008090061019174755,0.44153404235839844,0.005077646113932133,0.0,0.0
-1.9084196706885964e-05,6.181216443904824e-06,-0.001001392873034239,-0.0008090061019174755,0.44153404235839844,0.005077646113932133,0.0,0.0
-1.9084196706885964e-05,6.181216443904824e-06,-0.001001392873034239,-0.0008090061019174755,0.44153404235839844,0.005077646113932133,0.0,0.0
-1.9084196706885964e-05,6.181216443904824e-06,-0.001001392873034239,-0.0008090061019174755,0.44153404235839844,0.005077646113932133,0.0,0.0
-1.9087424349591153e-05,6.200222203653721e-06,-0.0010013928730337185,-0.0008090061019174755,0.44153404235839844,0.005095337983220816,0.0,0.0
-1.9087424349591153e-05,6.200222203653721e-06,-0.0010013928730337185,-0.0008090061019174755,0.44153404235839844,0.005095337983220816,0.0,0.0
-1.9087424349591153e-05,6.200222203653721e-06,-0.0010013928730337185,-0.0008090061019174755,0.44153404235839844,0.005095337983220816,0.0,0.0
-1.9087424349591153e-05,6.200222203653721e-06,-0.0010013928730337185,-0.0008090061019174755,0.44153404235839844,0.005095337983220816,0.0,0.0
-1.909065199850145e-05,6.2192279618893e-06,-0.001001392873033198,-0.0008090061019174755,0.44153404235839844,0.005095337983220816,0.0,0.0
-1.909065199850145e-05,6.2192279618893e-06,-0.001001392873033198,-0.0008090061019174755,0.44153404235839844,0.005129680968821049,0.0,0.0
-1.909065199850145e-05,6.2192279618893e-06,-0.001001392873033198,-0.0008090061019174755,0.44153404235839844,0.005129680968821049,0.0,0.0
-1.9093977461431648e-05,6.238809650604874e-06,-0.0010013928730326811,-0.0008090061019174755,0.44153404235839844,0.005129680968821049,0.0,0.0
-1.9093977461431648e-05,6.238809650604874e-06,-0.0010013928730326811,-0.0008090061019174755,0.44153404235839844,0.005129680968821049,0.0,0.0
-1.9093977461431648e-05,6.238809650604874e-06,-0.0010013928730326811,-0.0008090061019174755,0.44153404235839844,0.005147372372448444,0.0,0.0
-1.9097205122929964e-05,6.25781540577406e-06,-0.0010013928730321468,-0.0008090061019174755,0.44153404235839844,0.005164543632417917,0.0,0.0
-1.9097205122929964e-05,6.25781540577406e-06,-0.0010013928730321468,-0.0008090061019174755,0.44153404235839844,0.005164543632417917,0.0,0.0
-1.9097205122929964e-05,6.25781540577406e-06,-0.0010013928730321468,-0.0008090061019174755,0.44153404235839844,0.005164543632417917,0.0,0.0
-1.9097205122929964e-05,6.25781540577406e-06,-0.0010013928730321468,-0.0008090061019174755,0.44153404235839844,0.005164543632417917,0.0,0.0
-1.910043279062558e-05,6.2768211594182e-06,-0.001001392873031623,-0.0008090061019174755,0.44153404235839844,0.005164543632417917,0.0,0.0
-1.910043279062558e-05,6.2768211594182e-06,-0.001001392873031623,-0.0008090061019174755,0.44153404235839844,0.0051817153580486774,0.0,0.0
-1.910043279062558e-05,6.2768211594182e-06,-0.001001392873031623,-0.0008090061019174755,0.44153404235839844,0.0051817153580486774,0.0,0.0
-1.9103758272917895e-05,6.296402843425212e-06,-0.0010013928730310782,-0.0008090061019174755,0.44153404235839844,0.0051817153580486774,0.0,0.0
-1.9103758272917895e-05,6.296402843425212e-06,-0.0010013928730310782,-0.0008090061019174755,0.44153404235839844,0.0051817153580486774,0.0,0.0
-1.9103758272917895e-05,6.296402843425212e-06,-0.0010013928730310782,-0.0008090061019174755,0.44153404235839844,0.005199406761676073,0.0,0.0
-1.9106985953203266e-05,6.315408594033031e-06,-0.0010013928730305613,-0.0008090061019174755,0.44153404235839844,0.005199406761676073,0.0,0.0
-1.9106985953203266e-05,6.315408594033031e-06,-0.0010013928730305613,-0.0008090061019174755,0.44153404235839844,0.005199406761676073,0.0,0.0
-1.9106985953203266e-05,6.315408594033031e-06,-0.0010013928730305613,-0.0008090061019174755,0.44153404235839844,0.005199406761676073,0.0,0.0
-1.9106985953203266e-05,6.315408594033031e-06,-0.0010013928730305613,-0.0008090061019174755,0.44153404235839844,0.005216578487306833,0.0,0.0
-1.911021363968854e-05,6.334414343128146e-06,-0.0010013928730300443,-0.0008090061019174755,0.44153404235839844,0.005216578487306833,0.0,0.0
-1.911021363968854e-05,6.334414343128146e-06,-0.0010013928730300443,-0.0008090061019174755,0.44153404235839844,0.005216578487306833,0.0,0.0
-1.911021363968854e-05,6.334414343128146e-06,-0.0010013928730300443,-0.0008090061019174755,0.44153404235839844,0.005216578487306833,0.0,0.0
-1.9113539141338634e-05,6.3539960224227286e-06,-0.0010013928730294962,-0.0008090061019174755,0.44153404235839844,0.005216578487306833,0.0,0.0
-1.9113539141338634e-05,6.3539960224227286e-06,-0.0010013928730294962,-0.0008090061019174755,0.44153404235839844,0.005251441616564989,0.0,0.0
-1.9113539141338634e-05,6.3539960224227286e-06,-0.0010013928730294962,-0.0008090061019174755,0.44153404235839844,0.005251441616564989,0.0,0.0
-1.9116766840405856e-05,6.373001768423933e-06,-0.0010013928730289723,-0.0008090061019174755,0.44153404235839844,0.005251441616564989,0.0,0.0
-1.9116766840405856e-05,6.373001768423933e-06,-0.0010013928730289723,-0.0008090061019174755,0.44153404235839844,0.005251441616564989,0.0,0.0
-1.9116766840405856e-05,6.373001768423933e-06,-0.0010013928730289723,-0.0008090061019174755,0.44153404235839844,0.005251441616564989,0.0,0.0
-1.9116766840405856e-05,6.373001768423933e-06,-0.0010013928730289723,-0.0008090061019174755,0.44153404235839844,0.005268612876534462,0.0,0.0
-1.911999454567992e-05,6.39200751294029e-06,-0.0010013928730284484,-0.0008090061019174755,0.44153404235839844,0.005285784136503935,0.0,0.0
-1.911999454567992e-05,6.39200751294029e-06,-0.0010013928730284484,-0.0008090061019174755,0.44153404235839844,0.005285784136503935,0.0,0.0
-1.911999454567992e-05,6.39200751294029e-06,-0.0010013928730284484,-0.0008090061019174755,0.44153404235839844,0.005285784136503935,0.0,0.0
-1.912332006668519e-05,6.411589187529474e-06,-0.001001392873027914,-0.0008090061019174755,0.44153404235839844,0.005285784136503935,0.0,0.0
-1.912332006668519e-05,6.411589187529474e-06,-0.001001392873027914,-0.0008090061019174755,0.44153404235839844,0.005303476005792618,0.0,0.0
-1.912332006668519e-05,6.411589187529474e-06,-0.001001392873027914,-0.0008090061019174755,0.44153404235839844,0.005303476005792618,0.0,0.0
-1.9126547784543806e-05,6.430594928975618e-06,-0.0010013928730273972,-0.0008090061019174755,0.44153404235839844,0.005303476005792618,0.0,0.0
